2017/11/17 8:00,O,1,0,0,0,-0.3,0,-5.5,0,-5.5,0,6.4,0,1,0,1.1,0,1.2,0,24.7537
2017/11/17 8:00,O,2,0,0,0,-1,0,-3.7,0,-6.1,0,5,0,2,0,2.1,0,2.2,0,24.9294
2017/11/17 8:00,O,3,0,0,0,3,0,-18.6,0,-4.6,0,19.3,0,3,0,3.1,0,3.2,0,25.282
2017/11/17 8:00,O,4,0,0,0,-28.4,0,112.2,0,27.9,0,-119.1,0,4,0,4.1,0,4.2,0,25.9185
2017/11/17 8:00,O,5,0,0,0,-110.7,0,289.6,0,71.1,0,-318.2,0,5,0,5.1,0,5.2,0,26.8188
2017/11/17 8:00,O,6,0,0,0,1.8,0,-0.6,0,1.8,0,2,0,6,0,6.1,0,6.2,0,30.3877
2017/11/17 8:00,O,7,0,0,0,0.1,0,-3.4,0,-2,0,3.6,0,7,0,7.1,0,7.2,0,21.066
2017/11/17 8:00,O,8,0,0,0,-0.1,0,-2.9,0,-2.1,0,3.3,0,8,0,8.1,0,8.2,0,20.4908
2017/11/17 8:00,O,9,0,0,0,-0.8,0,-2.1,0,-2.2,0,2.3,0,9,0,9.1,0,9.2,0,20.61
2017/11/17 8:00,O,10,0,0,0,0,0,0,0,0,0,0,0,10,0,10.1,0,10.2,0,26.4352
2017/11/17 8:00,O,11,0,0,0,0.7,0,-1.1,0,-1.5,0,1.5,0,11,0,11.1,0,11.2,0,24.5267
2017/11/17 8:00,O,12,0,0,0,0.9,0,-0.1,0,-1,0,0,0,12,0,12.1,0,12.2,0,10.4053
2017/11/17 8:00,O,13,0,0,0,0.2,0,-0.2,0,-1,0,0.3,0,13,0,13.1,0,13.2,0,9.505
2017/11/17 8:00,O,14,0,0,0,-0.2,0,-0.1,0,0.1,0,-0.3,0,14,0,14.1,0,14.2,0,83.053
2017/11/17 8:00,TS,99,0,0,0,-0.4,0,0.1,0,-1.1,0,0,0,15.0936,0,29.6845,0,10.0002,0,0
2017/11/17 8:00,Z,2,9,0,0,0,0,-0.1,0,-0.7,0,-0.2,0,21.3293,0,55.3342,0,8.5776,0,26.4352
2017/11/17 8:00,WM,1,1,0,0,14.3,0,912.1,0,7,0,0,0,0,0,0,0,0,0,0
2017/11/17 8:00,WM,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017/11/17 8:00,D,1,81,0,0,-0.2,0,-0.6,0,-0.4,0,0.6,0,8.9859,0,6.3314,0,4.5156,0,24.7537
